OBJECTID,Join_Count,TARGET_FID,id,region,zone,name,lat,long,BUFF_DIST,ORIG_FID,CD_MUN,NM_MUN,SIGLA,AREA_KM2,F1970,F1980,F1991,F2000,F2010,Shape_Leng,Shape_Area,pop_change,Shape_Le_1,Shape_Ar_1
368,2,368,367,Sudeste,Sao Paulo North,Itamambuca,-23.402332000000001,-45.001458999999997,10000.000000000000000,368,3550001,São Luiz do Paraitinga,SP,617.315000000000055,11655.000000000000000,9750.000000000000000,9922.000000000000000,10429.000000000000000,10397.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,62831.853071795863798,314159265.358979284763336
369,1,369,368,Sudeste,Sao Paulo North,Praia do Felix,-23.389334000000002,-44.972405000000002,10000.000000000000000,369,3555406,Ubatuba,SP,708.105000000000018,15203.000000000000000,27139.000000000000000,47398.000000000000000,66861.000000000000000,78801.000000000000000,0.000000000000000,0.000000000000000,11940.000000000000000,62831.853071795863798,314159265.358979284763336
370,2,370,369,Sudeste,Sao Paulo North,Brava do Camburi,-23.370963000000000,-44.799858999999998,10000.000000000000000,370,3303807,Paraty,RJ,924.296000000000049,15934.000000000000000,20626.000000000000000,23928.000000000000000,29544.000000000000000,37533.000000000000000,0.000000000000000,0.000000000000000,7989.000000000000000,62831.853071795863798,314159265.358979284763336
371,2,371,370,Sudeste,Rio De Janeiro City,Ponta do Cepílio,-23.343990000000002,-44.711781000000002,10000.000000000000000,371,3303807,Paraty,RJ,924.296000000000049,15934.000000000000000,20626.000000000000000,23928.000000000000000,29544.000000000000000,37533.000000000000000,0.000000000000000,0.000000000000000,7989.000000000000000,62831.853071795863798,314159265.358979284763336
372,2,372,371,Sudeste,Rio De Janeiro City,Laranjeiras,-23.336050000000000,-44.674294000000003,10000.000000000000000,372,3303807,Paraty,RJ,924.296000000000049,15934.000000000000000,20626.000000000000000,23928.000000000000000,29544.000000000000000,37533.000000000000000,0.000000000000000,0.000000000000000,7989.000000000000000,62831.853071795863798,314159265.358979284763336
373,1,373,372,Sudeste,Rio De Janeiro City,Martim de Sa,-23.304048999999999,-44.553486999999997,10000.000000000000000,373,3303807,Paraty,RJ,924.296000000000049,15934.000000000000000,20626.000000000000000,23928.000000000000000,29544.000000000000000,37533.000000000000000,0.000000000000000,0.000000000000000,7989.000000000000000,62831.853071795863798,314159265.358979284763336
374,1,374,373,Sudeste,Rio De Janeiro Norte,Aventureiro,-23.180132000000000,-44.304428000000001,10000.000000000000000,374,3300100,Angra dos Reis,RJ,813.419999999999959,40276.000000000000000,57869.000000000000000,85571.000000000000000,119247.000000000000000,169511.000000000000000,0.000000000000000,0.000000000000000,50264.000000000000000,62831.853071795863798,314159265.358979284763336
375,1,375,374,Sudeste,Rio De Janeiro City,Lopes Mendes,-23.171453000000000,-44.128990000000002,10000.000000000000000,375,3300100,Angra dos Reis,RJ,813.419999999999959,40276.000000000000000,57869.000000000000000,85571.000000000000000,119247.000000000000000,169511.000000000000000,0.000000000000000,0.000000000000000,50264.000000000000000,62831.853071795863798,314159265.358979284763336
376,1,376,375,Sudeste,Rio De Janeiro City,Barra de Guaratiba,-23.064018000000001,-43.569374000000003,10000.000000000000000,376,3304557,Rio de Janeiro,RJ,1200.328999999999951,4251918.000000000000000,5090723.000000000000000,5480768.000000000000000,5857904.000000000000000,6320446.000000000000000,0.000000000000000,0.000000000000000,462542.000000000000000,62831.853071795863798,314159265.358979284763336
377,1,377,376,Sudeste,Rio De Janeiro City,Laje do Dramin,-23.055999000000000,-44.366816000000000,10000.000000000000000,377,3300100,Angra dos Reis,RJ,813.419999999999959,40276.000000000000000,57869.000000000000000,85571.000000000000000,119247.000000000000000,169511.000000000000000,0.000000000000000,0.000000000000000,50264.000000000000000,62831.853071795863798,314159265.358979284763336
378,1,378,377,Sudeste,Rio De Janeiro City,Grumari,-23.049130999999999,-43.526673000000002,10000.000000000000000,378,3304557,Rio de Janeiro,RJ,1200.328999999999951,4251918.000000000000000,5090723.000000000000000,5480768.000000000000000,5857904.000000000000000,6320446.000000000000000,0.000000000000000,0.000000000000000,462542.000000000000000,62831.853071795863798,314159265.358979284763336
379,1,379,378,Sudeste,Rio De Janeiro City,Prainha,-23.040759000000001,-43.505259000000002,10000.000000000000000,379,3304557,Rio de Janeiro,RJ,1200.328999999999951,4251918.000000000000000,5090723.000000000000000,5480768.000000000000000,5857904.000000000000000,6320446.000000000000000,0.000000000000000,0.000000000000000,462542.000000000000000,62831.853071795863798,314159265.358979284763336
380,1,380,379,Sudeste,Rio De Janeiro City,CcB,-23.034576999999999,-43.488737999999998,10000.000000000000000,380,3304557,Rio de Janeiro,RJ,1200.328999999999951,4251918.000000000000000,5090723.000000000000000,5480768.000000000000000,5857904.000000000000000,6320446.000000000000000,0.000000000000000,0.000000000000000,462542.000000000000000,62831.853071795863798,314159265.358979284763336
381,1,381,380,Sudeste,Rio De Janeiro City,Macumba (Curvão),-23.034085000000001,-43.472729000000001,10000.000000000000000,381,3304557,Rio de Janeiro,RJ,1200.328999999999951,4251918.000000000000000,5090723.000000000000000,5480768.000000000000000,5857904.000000000000000,6320446.000000000000000,0.000000000000000,0.000000000000000,462542.000000000000000,62831.853071795863798,314159265.358979284763336
382,1,382,381,Sudeste,Rio De Janeiro City,Farorinha,-23.033829000000001,-43.470989000000003,10000.000000000000000,382,3304557,Rio de Janeiro,RJ,1200.328999999999951,4251918.000000000000000,5090723.000000000000000,5480768.000000000000000,5857904.000000000000000,6320446.000000000000000,0.000000000000000,0.000000000000000,462542.000000000000000,62831.853071795863798,314159265.358979284763336
383,1,383,382,Sudeste,Rio De Janeiro City,Canto do recreio,-23.033294999999999,-43.467430000000000,10000.000000000000000,383,3304557,Rio de Janeiro,RJ,1200.328999999999951,4251918.000000000000000,5090723.000000000000000,5480768.000000000000000,5857904.000000000000000,6320446.000000000000000,0.000000000000000,0.000000000000000,462542.000000000000000,62831.853071795863798,314159265.358979284763336
384,1,384,383,Sudeste,Rio De Janeiro City,Praia da Macumba,-23.032031000000000,-43.475603999999997,10000.000000000000000,384,3304557,Rio de Janeiro,RJ,1200.328999999999951,4251918.000000000000000,5090723.000000000000000,5480768.000000000000000,5857904.000000000000000,6320446.000000000000000,0.000000000000000,0.000000000000000,462542.000000000000000,62831.853071795863798,314159265.358979284763336
385,1,385,384,Sudeste,Rio De Janeiro City,posto 11 (Atlântico sul),-23.030000000000001,-43.466442999999998,10000.000000000000000,385,3304557,Rio de Janeiro,RJ,1200.328999999999951,4251918.000000000000000,5090723.000000000000000,5480768.000000000000000,5857904.000000000000000,6320446.000000000000000,0.000000000000000,0.000000000000000,462542.000000000000000,62831.853071795863798,314159265.358979284763336
386,2,386,385,Sudeste,Rio De Janeiro City,Mambucaba,-23.029266000000000,-44.519992000000002,10000.000000000000000,386,3300100,Angra dos Reis,RJ,813.419999999999959,40276.000000000000000,57869.000000000000000,85571.000000000000000,119247.000000000000000,169511.000000000000000,0.000000000000000,0.000000000000000,50264.000000000000000,62831.853071795863798,314159265.358979284763336
387,1,387,386,Sudeste,Rio De Janeiro City,Posto 10 - Recreio,-23.026218000000000,-43.458039999999997,10000.000000000000000,387,3304557,Rio de Janeiro,RJ,1200.328999999999951,4251918.000000000000000,5090723.000000000000000,5480768.000000000000000,5857904.000000000000000,6320446.000000000000000,0.000000000000000,0.000000000000000,462542.000000000000000,62831.853071795863798,314159265.358979284763336
388,1,388,387,Sudeste,Rio De Janeiro City,Recreio Posto 9,-23.023638999999999,-43.448228999999998,10000.000000000000000,388,3304557,Rio de Janeiro,RJ,1200.328999999999951,4251918.000000000000000,5090723.000000000000000,5480768.000000000000000,5857904.000000000000000,6320446.000000000000000,0.000000000000000,0.000000000000000,462542.000000000000000,62831.853071795863798,314159265.358979284763336
389,1,389,388,Sudeste,Rio De Janeiro City,Lage Postinho,-23.015481999999999,-43.306539000000001,10000.000000000000000,389,3304557,Rio de Janeiro,RJ,1200.328999999999951,4251918.000000000000000,5090723.000000000000000,5480768.000000000000000,5857904.000000000000000,6320446.000000000000000,0.000000000000000,0.000000000000000,462542.000000000000000,62831.853071795863798,314159265.358979284763336
390,1,390,389,Sudeste,Rio De Janeiro City,Joatinga,-23.015205000000002,-43.291089999999997,10000.000000000000000,390,3304557,Rio de Janeiro,RJ,1200.328999999999951,4251918.000000000000000,5090723.000000000000000,5480768.000000000000000,5857904.000000000000000,6320446.000000000000000,0.000000000000000,0.000000000000000,462542.000000000000000,62831.853071795863798,314159265.358979284763336
391,1,391,390,Sudeste,Rio De Janeiro City,Tropical (posto 1),-23.014824999999998,-43.301845000000000,10000.000000000000000,391,3304557,Rio de Janeiro,RJ,1200.328999999999951,4251918.000000000000000,5090723.000000000000000,5480768.000000000000000,5857904.000000000000000,6320446.000000000000000,0.000000000000000,0.000000000000000,462542.000000000000000,62831.853071795863798,314159265.358979284763336
392,1,392,391,Sudeste,Rio De Janeiro City,Barra da Tijuca - Posto 8,-23.010857000000001,-43.361874000000000,10000.000000000000000,392,3304557,Rio de Janeiro,RJ,1200.328999999999951,4251918.000000000000000,5090723.000000000000000,5480768.000000000000000,5857904.000000000000000,6320446.000000000000000,0.000000000000000,0.000000000000000,462542.000000000000000,62831.853071795863798,314159265.358979284763336
393,1,393,392,Sudeste,Rio De Janeiro City,Sao Conrado,-22.999800000000000,-43.254353999999999,10000.000000000000000,393,3304557,Rio de Janeiro,RJ,1200.328999999999951,4251918.000000000000000,5090723.000000000000000,5480768.000000000000000,5857904.000000000000000,6320446.000000000000000,0.000000000000000,0.000000000000000,462542.000000000000000,62831.853071795863798,314159265.358979284763336
394,1,394,393,Sudeste,Rio De Janeiro City,Laje do sheraton,-22.995671000000002,-43.231243999999997,10000.000000000000000,394,3304557,Rio de Janeiro,RJ,1200.328999999999951,4251918.000000000000000,5090723.000000000000000,5480768.000000000000000,5857904.000000000000000,6320446.000000000000000,0.000000000000000,0.000000000000000,462542.000000000000000,62831.853071795863798,314159265.358979284763336
395,1,395,394,Sudeste,Rio De Janeiro City,Pontão do leblon,-22.989962999999999,-43.226480000000002,10000.000000000000000,395,3304557,Rio de Janeiro,RJ,1200.328999999999951,4251918.000000000000000,5090723.000000000000000,5480768.000000000000000,5857904.000000000000000,6320446.000000000000000,0.000000000000000,0.000000000000000,462542.000000000000000,62831.853071795863798,314159265.358979284763336
396,2,396,395,Sudeste,Rio De Janeiro City,Arpoador,-22.989913000000001,-43.191654999999997,10000.000000000000000,396,3303302,Niterói,RJ,133.757000000000005,324246.000000000000000,397135.000000000000000,436155.000000000000000,459451.000000000000000,487562.000000000000000,0.000000000000000,0.000000000000000,28111.000000000000000,62831.853071795863798,314159265.358979284763336
397,2,397,396,Sudeste,Rio De Janeiro City,Praia do Diabo,-22.988817000000001,-43.189143999999999,10000.000000000000000,397,3303302,Niterói,RJ,133.757000000000005,324246.000000000000000,397135.000000000000000,436155.000000000000000,459451.000000000000000,487562.000000000000000,0.000000000000000,0.000000000000000,28111.000000000000000,62831.853071795863798,314159265.358979284763336
398,1,398,397,Sudeste,Rio De Janeiro City,Leblon,-22.987947999999999,-43.219527999999997,10000.000000000000000,398,3304557,Rio de Janeiro,RJ,1200.328999999999951,4251918.000000000000000,5090723.000000000000000,5480768.000000000000000,5857904.000000000000000,6320446.000000000000000,0.000000000000000,0.000000000000000,462542.000000000000000,62831.853071795863798,314159265.358979284763336
399,2,399,398,Sudeste,Rio De Janeiro City,Ipanema,-22.987552999999998,-43.205409000000003,10000.000000000000000,399,3303302,Niterói,RJ,133.757000000000005,324246.000000000000000,397135.000000000000000,436155.000000000000000,459451.000000000000000,487562.000000000000000,0.000000000000000,0.000000000000000,28111.000000000000000,62831.853071795863798,314159265.358979284763336
400,2,400,399,Sudeste,Rio De Janeiro City,Shore break expresso escorpiao,-22.986037000000000,-43.182017000000002,10000.000000000000000,400,3303302,Niterói,RJ,133.757000000000005,324246.000000000000000,397135.000000000000000,436155.000000000000000,459451.000000000000000,487562.000000000000000,0.000000000000000,0.000000000000000,28111.000000000000000,62831.853071795863798,314159265.358979284763336
401,2,401,400,Sudeste,Rio De Janeiro City,Forte de Copacabana,-22.985102999999999,-43.185538999999999,10000.000000000000000,401,3303302,Niterói,RJ,133.757000000000005,324246.000000000000000,397135.000000000000000,436155.000000000000000,459451.000000000000000,487562.000000000000000,0.000000000000000,0.000000000000000,28111.000000000000000,62831.853071795863798,314159265.358979284763336
402,2,402,401,Sudeste,Rio De Janeiro City,Posto 5 - Copacabana,-22.983917999999999,-43.188457000000000,10000.000000000000000,402,3303302,Niterói,RJ,133.757000000000005,324246.000000000000000,397135.000000000000000,436155.000000000000000,459451.000000000000000,487562.000000000000000,0.000000000000000,0.000000000000000,28111.000000000000000,62831.853071795863798,314159265.358979284763336
403,2,403,402,Sudeste,Rio De Janeiro Norte,Praia Brava - Pontal do Atalaia,-22.982970000000002,-42.021675000000002,10000.000000000000000,403,3300258,Arraial do Cabo,RJ,152.105999999999995,0.000000000000000,0.000000000000000,19866.000000000000000,23877.000000000000000,27715.000000000000000,0.000000000000000,0.000000000000000,3838.000000000000000,62831.853071795863798,314159265.358979284763336
404,2,404,403,Sudeste,Rio De Janeiro City,Shock,-22.975815999999998,-43.040492999999998,10000.000000000000000,404,3302700,Maricá,RJ,361.572000000000003,23664.000000000000000,32618.000000000000000,46545.000000000000000,76737.000000000000000,127461.000000000000000,0.000000000000000,0.000000000000000,50724.000000000000000,62831.853071795863798,314159265.358979284763336
