OBJECTID,Join_Count,TARGET_FID,Name,Lat,Lon,Zone,Surf_Spot,Surfline_n,Quality__0,Frequency_,Direction,Type,Experience,Latitude,Longitude,BUFF_DIST,ORIG_FID,CD_MUN,NM_MUN,SIGLA,CNAE,Units,People,Shape_Leng,Shape_Area,F2010,SLR_employ,F2010_1,F2010_12,Shape_Le_1,Shape_Ar_1
69,2,69,Maimba,-20.707021999999998,-40.514367999999997, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,68,3200409,Anchieta,ES,"Sports, recreation and leisure activities",9.000000000000000,16.000000000000000,152833.116290699108504,467346512.827679276466370,23902.000000000000000,0.001379473309300,23902.000000000000000,23902.000000000000000,62831.853071795863798,314159265.358979284763336
70,1,70,Praia do Morro,-20.659787999999999,-40.493842999999998, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,69,3202405,Guarapari,ES,"Sports, recreation and leisure activities",49.000000000000000,220.000000000000000,185509.963740314531606,671656835.974476695060730,105286.000000000000000,0.002089546568395,105286.000000000000000,105286.000000000000000,62831.853071795863798,314159265.358979284763336
71,1,71,Ponta de Bororo,-20.614518000000000,-40.415382000000001, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,70,3202405,Guarapari,ES,"Sports, recreation and leisure activities",49.000000000000000,220.000000000000000,185509.963740314531606,671656835.974476695060730,105286.000000000000000,0.002089546568395,105286.000000000000000,105286.000000000000000,62831.853071795863798,314159265.358979284763336
72,2,72,Tropical,-20.559543999999999,-40.391810000000000, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,71,3202405,Guarapari,ES,"Sports, recreation and leisure activities",49.000000000000000,220.000000000000000,185509.963740314531606,671656835.974476695060730,105286.000000000000000,0.001903461228315,105286.000000000000000,105286.000000000000000,62831.853071795863798,314159265.358979284763336
73,2,73,Dunas de Ule,-20.542100000000001,-40.379860999999998, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,72,3202405,Guarapari,ES,"Sports, recreation and leisure activities",49.000000000000000,220.000000000000000,185509.963740314531606,671656835.974476695060730,105286.000000000000000,0.001903461228315,105286.000000000000000,105286.000000000000000,62831.853071795863798,314159265.358979284763336
74,2,74,Guarapari - Ule,-20.541319000000001,-40.378385999999999, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,73,3202405,Guarapari,ES,"Sports, recreation and leisure activities",49.000000000000000,220.000000000000000,185509.963740314531606,671656835.974476695060730,105286.000000000000000,0.001903461228315,105286.000000000000000,105286.000000000000000,62831.853071795863798,314159265.358979284763336
75,2,75,Ponta da Fruta,-20.516836999999999,-40.358133000000002, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,74,3202405,Guarapari,ES,"Sports, recreation and leisure activities",49.000000000000000,220.000000000000000,185509.963740314531606,671656835.974476695060730,105286.000000000000000,0.001903461228315,105286.000000000000000,105286.000000000000000,62831.853071795863798,314159265.358979284763336
76,4,76,Coral Dois,-20.448948000000001,-40.330300000000001, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,75,3201308,Cariacica,ES,"Sports, recreation and leisure activities",70.000000000000000,242.000000000000000,118311.192013068604865,317314784.362984657287598,348738.000000000000000,0.001125213285963,348738.000000000000000,348738.000000000000000,62831.853071795863798,314159265.358979284763336
77,3,77,Ponta da Belina,-20.445827000000001,-40.329245000000000, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,76,3201308,Cariacica,ES,"Sports, recreation and leisure activities",70.000000000000000,242.000000000000000,118311.192013068604865,317314784.362984657287598,348738.000000000000000,0.000803768858485,348738.000000000000000,348738.000000000000000,62831.853071795863798,314159265.358979284763336
78,3,78,Coral Um,-20.437659000000000,-40.326006999999997, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,77,3201308,Cariacica,ES,"Sports, recreation and leisure activities",70.000000000000000,242.000000000000000,118311.192013068604865,317314784.362984657287598,348738.000000000000000,0.000803768858485,348738.000000000000000,348738.000000000000000,62831.853071795863798,314159265.358979284763336
79,3,79,Barrinha,-20.422540999999999,-40.321933999999999, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,78,3201308,Cariacica,ES,"Sports, recreation and leisure activities",70.000000000000000,242.000000000000000,118311.192013068604865,317314784.362984657287598,348738.000000000000000,0.000803768858485,348738.000000000000000,348738.000000000000000,62831.853071795863798,314159265.358979284763336
80,4,80,Praia de Camburi,-20.279677000000000,-40.248994000000003, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,79,3201308,Cariacica,ES,"Sports, recreation and leisure activities",70.000000000000000,242.000000000000000,118311.192013068604865,317314784.362984657287598,348738.000000000000000,0.001677009826013,348738.000000000000000,348738.000000000000000,62831.853071795863798,314159265.358979284763336
81,2,81,Velzyland,-20.244838999999999,-40.216205000000002, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,80,3205002,Serra,ES,"Sports, recreation and leisure activities",141.000000000000000,500.000000000000000,134006.678447264479473,619949191.040087342262268,409267.000000000000000,0.002148366364297,409267.000000000000000,409267.000000000000000,62831.853071795863798,314159265.358979284763336
82,2,82,Ponta da Cacao,-20.219573000000000,-40.196268000000003, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,81,3205002,Serra,ES,"Sports, recreation and leisure activities",141.000000000000000,500.000000000000000,134006.678447264479473,619949191.040087342262268,409267.000000000000000,0.002148366364297,409267.000000000000000,409267.000000000000000,62831.853071795863798,314159265.358979284763336
83,2,83,"Manguinhos, Brazil",-20.199344000000000,-40.190266999999999, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,82,3205002,Serra,ES,"Sports, recreation and leisure activities",141.000000000000000,500.000000000000000,134006.678447264479473,619949191.040087342262268,409267.000000000000000,0.002148366364297,409267.000000000000000,409267.000000000000000,62831.853071795863798,314159265.358979284763336
84,2,84,Praia da Baleia,-20.171105000000001,-40.184866000000000, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,83,3205002,Serra,ES,"Sports, recreation and leisure activities",141.000000000000000,500.000000000000000,134006.678447264479473,619949191.040087342262268,409267.000000000000000,0.002148366364297,409267.000000000000000,409267.000000000000000,62831.853071795863798,314159265.358979284763336
85,2,85,Jacaraipe - Solemar,-20.109774999999999,-40.171481000000000, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,84,3202207,Fundão,ES,"Sports, recreation and leisure activities",5.000000000000000,8.000000000000000,152639.616042121895589,324078869.887525260448456,17025.000000000000000,0.000845796779900,17025.000000000000000,17025.000000000000000,62831.853071795863798,314159265.358979284763336
86,2,86,Xa,-20.107229000000000,-40.171174999999998, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,85,3202207,Fundão,ES,"Sports, recreation and leisure activities",5.000000000000000,8.000000000000000,152639.616042121895589,324078869.887525260448456,17025.000000000000000,0.000845796779900,17025.000000000000000,17025.000000000000000,62831.853071795863798,314159265.358979284763336
87,3,87,Nova Almeida,-20.058461999999999,-40.183000999999997, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,86,3200607,Aracruz,ES,"Sports, recreation and leisure activities",35.000000000000000,106.000000000000000,200122.311138328397647,1600527569.834954977035522,81832.000000000000000,0.000995643449122,81832.000000000000000,81832.000000000000000,62831.853071795863798,314159265.358979284763336
88,3,88,Praia Grande,-20.047100000000000,-40.182743000000002, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,87,3200607,Aracruz,ES,"Sports, recreation and leisure activities",35.000000000000000,106.000000000000000,200122.311138328397647,1600527569.834954977035522,81832.000000000000000,0.000995643449122,81832.000000000000000,81832.000000000000000,62831.853071795863798,314159265.358979284763336
89,1,89,Regencia,-19.562811000000000,-39.764263999999997, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,88,3203205,Linhares,ES,"Sports, recreation and leisure activities",61.000000000000000,221.000000000000000,353386.659464737749659,3579642722.870089530944824,141306.000000000000000,0.001563981713445,141306.000000000000000,141306.000000000000000,62831.853071795863798,314159265.358979284763336
90,1,90,Guriri,-18.910750000000000,-39.738563999999997, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,89,3204906,São Mateus,ES,"Sports, recreation and leisure activities",29.000000000000000,122.000000000000000,271616.247045507363509,2173140014.362313270568848,109028.000000000000000,0.001118978610999,109028.000000000000000,109028.000000000000000,62831.853071795863798,314159265.358979284763336
91,1,91,Milionarios,-14.847631000000000,-39.022942000000000, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,90,2913606,Ilhéus,BA,"Sports, recreation and leisure activities",33.000000000000000,140.000000000000000,321248.030762370268349,1679261724.877599000930786,184236.000000000000000,0.000759894917389,184236.000000000000000,184236.000000000000000,62831.853071795863798,314159265.358979284763336
92,1,92,Sul,-14.831120000000000,-39.022562999999998, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,91,2913606,Ilhéus,BA,"Sports, recreation and leisure activities",33.000000000000000,140.000000000000000,321248.030762370268349,1679261724.877599000930786,184236.000000000000000,0.000759894917389,184236.000000000000000,184236.000000000000000,62831.853071795863798,314159265.358979284763336
93,1,93,Pedra da Cachorra,-14.821026000000000,-39.023632999999997, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,92,2913606,Ilhéus,BA,"Sports, recreation and leisure activities",33.000000000000000,140.000000000000000,321248.030762370268349,1679261724.877599000930786,184236.000000000000000,0.000759894917389,184236.000000000000000,184236.000000000000000,62831.853071795863798,314159265.358979284763336
94,1,94,Jardim Atlantico,-14.815026000000000,-39.023400000000002, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,93,2913606,Ilhéus,BA,"Sports, recreation and leisure activities",33.000000000000000,140.000000000000000,321248.030762370268349,1679261724.877599000930786,184236.000000000000000,0.000759894917389,184236.000000000000000,184236.000000000000000,62831.853071795863798,314159265.358979284763336
95,1,95,Baduska,-14.809442000000001,-39.023423000000001, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,94,2913606,Ilhéus,BA,"Sports, recreation and leisure activities",33.000000000000000,140.000000000000000,321248.030762370268349,1679261724.877599000930786,184236.000000000000000,0.000759894917389,184236.000000000000000,184236.000000000000000,62831.853071795863798,314159265.358979284763336
96,1,96,Norte,-14.660090000000000,-39.063006999999999, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,95,2913606,Ilhéus,BA,"Sports, recreation and leisure activities",33.000000000000000,140.000000000000000,321248.030762370268349,1679261724.877599000930786,184236.000000000000000,0.000759894917389,184236.000000000000000,184236.000000000000000,62831.853071795863798,314159265.358979284763336
97,3,97,Havaizinho,-14.468062000000000,-39.023161000000002, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,96,2913606,Ilhéus,BA,"Sports, recreation and leisure activities",33.000000000000000,140.000000000000000,321248.030762370268349,1679261724.877599000930786,184236.000000000000000,0.000253298305796,184236.000000000000000,184236.000000000000000,62831.853071795863798,314159265.358979284763336
98,2,98,Sao Jose,-14.316062000000001,-38.990701000000001, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,97,2914901,Itacaré,BA,"Sports, recreation and leisure activities",6.000000000000000,0.000000000000000,144416.045188557123765,772626721.470325469970703,24318.000000000000000,0.000000000000000,24318.000000000000000,24318.000000000000000,62831.853071795863798,314159265.358979284763336
99,2,99,Corals,-14.275408000000001,-38.982568999999998, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,98,2914901,Itacaré,BA,"Sports, recreation and leisure activities",6.000000000000000,0.000000000000000,144416.045188557123765,772626721.470325469970703,24318.000000000000000,0.000000000000000,24318.000000000000000,24318.000000000000000,62831.853071795863798,314159265.358979284763336
100,1,100,Tony,-13.016731999999999,-38.488781000000003, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,99,2927408,Salvador,BA,"Sports, recreation and leisure activities",513.000000000000000,3860.000000000000000,153651.073524797422579,728550712.886666059494019,2675656.000000000000000,0.001442636871107,2675656.000000000000000,2675656.000000000000000,62831.853071795863798,314159265.358979284763336
101,1,101,Meridien,-13.016598000000000,-38.484878999999999, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,100,2927408,Salvador,BA,"Sports, recreation and leisure activities",513.000000000000000,3860.000000000000000,153651.073524797422579,728550712.886666059494019,2675656.000000000000000,0.001442636871107,2675656.000000000000000,2675656.000000000000000,62831.853071795863798,314159265.358979284763336
102,1,102,Amaralina,-13.015369000000000,-38.471834000000001, , , ,0.000000000000000,0, , , ,0.000000000000000,0.000000000000000,10000.000000000000000,101,2927408,Salvador,BA,"Sports, recreation and leisure activities",513.000000000000000,3860.000000000000000,153651.073524797422579,728550712.886666059494019,2675656.000000000000000,0.001442636871107,2675656.000000000000000,2675656.000000000000000,62831.853071795863798,314159265.358979284763336
