FID,Name,Lat,Lon,Zone,Surf_Spot,Wannasurf_,Wannasurf1,Quality,Frequency,Direction,Type,Experience,Surfline_n,Quality__0,Frequency_,Wannasur_1,Wannasur_2,Surfline_l,Surfline_1,Manually_a,Manually_1,SUM_10km,SUM_1km,sqtd_10km,sqtd_1km,SUM_10km_n,SUM_1km_n,seq_10km_n,seq_1km_n,NM_REGIAO,ID,hab_10km,CP_n_10km,hab_1km,CP_n_1km,added_n_10,fin_pri_10,added_n_1,fin_pri_1
48,Grumari,-23.050469000000000,-43.533907999999997, , ,0.000000000000000,0.000000000000000,0.000000000000000,0, , , , ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,567242.974289000034332,0.000000000000000,339785.923915999999736,0.000000000000000,0.509267068465000,0.000000000000000,0.436032685760000,0.000000000000000,Sudeste,48,0.374574715915000,0.532419728740000,0.142369598951000,0.179838900865000,1.041686797210000,0.657871025590000,0.179838900865000,0.097273155044100
49,Reserva,-23.022717000000000,-43.440916000000001, , ,0.000000000000000,0.000000000000000,0.000000000000000,0, , , , ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Sudeste,49,0.372748763896000,0.529824324306000,0.606565524448000,0.766203445282000,0.529824324306000,0.334607362354000,0.766203445282000,0.414432173294000
50,Barra da Tijuca,-23.020340120000000,-43.372478489999999, , ,0.000000000000000,0.000000000000000,0.000000000000000,0, , , , ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Sudeste,50,0.428286562263000,0.608765636372000,0.000000000000000,0.000000000000000,0.608765636372000,0.384462272745000,0.000000000000000,0.000000000000000
51,Barra da Tijuca,-23.014886109999999,-43.372222219999998, , ,0.000000000000000,0.000000000000000,0.000000000000000,0, , , , ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Sudeste,51,0.419097514067000,0.595704342217000,0.621685887704000,0.785303235748000,0.595704342217000,0.376213491053000,0.785303235748000,0.424763068725000
52,Sao Conrado,-23.000617999999999,-43.264187000000000, , ,0.000000000000000,0.000000000000000,0.000000000000000,0, , , , ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Sudeste,52,0.174171796426000,0.247567432256000,0.207457835162000,0.262057274351000,0.247567432256000,0.156349721430000,0.262057274351000,0.141744293119000
53,Bambui,-22.975255000000001,-42.916570000000000, , ,0.000000000000000,0.000000000000000,0.000000000000000,0, , , , ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Sudeste,53,0.074779927457700,0.106292034675000,0.000000000000000,0.000000000000000,0.106292034675000,0.067128094597100,0.000000000000000,0.000000000000000
54,Itaipuacu,-22.971149000000000,-43.011260000000000, , ,0.000000000000000,0.000000000000000,0.000000000000000,0, , , , ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Sudeste,54,0.181219408044000,0.257584892876000,0.176130755945000,0.222485430817000,0.257584892876000,0.162676188377000,0.222485430817000,0.120340258436000
55,Barra de Marica,-22.962100000000000,-42.809486999999997, , ,0.000000000000000,0.000000000000000,0.000000000000000,0, , , , ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Sudeste,55,0.422558707918000,0.600624076019000,0.629548786858000,0.795235518706000,0.600624076019000,0.379320519318000,0.795235518706000,0.430135346333000
56,Camboinhas,-22.961998000000001,-43.059922999999998, , ,0.000000000000000,0.000000000000000,0.000000000000000,0, , , , ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Sudeste,56,0.166230484485000,0.236279667840000,0.394555367031000,0.498395753449000,0.236279667840000,0.149221001768000,0.498395753449000,0.269577533923000
57,Pirantininga,-22.955044999999998,-43.088653999999998, , ,0.000000000000000,0.000000000000000,0.000000000000000,0, , , , ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Sudeste,57,0.166532270391000,0.236708625705000,0.103950947470000,0.131309101624000,0.236708625705000,0.149491907525000,0.131309101624000,0.071023847118400
58,Jacone,-22.946556000000001,-42.679789000000000, , ,0.000000000000000,0.000000000000000,0.000000000000000,0, , , , ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Sudeste,58,0.268955407589000,0.382292661698000,0.160857537091000,0.203192555711000,0.382292661698000,0.241434629008000,0.203192555711000,0.109904925355000
59,Figueira,-22.944991999999999,-42.188828000000001, , ,0.000000000000000,0.000000000000000,0.000000000000000,0, , , , ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,131.735664367999988,0.000000000000000,77.932556152299995,0.000000000000000,0.000118271426260,0.000000000000000,0.000100007502888,0.000000000000000,Sudeste,59,0.330034431766000,0.469110260703000,0.226377489515000,0.285956265910000,0.469228532129000,0.296338454605000,0.285956265910000,0.154671030883000
60,Praia do Fora,-22.944794000000002,-43.155304000000001, , ,0.000000000000000,0.000000000000000,0.000000000000000,0, , , , ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Sudeste,60,0.137396270089000,0.195294774961000,0.176552287933000,0.223017902987000,0.195294774961000,0.123337239408000,0.223017902987000,0.120628267580000
61,Laje do Pao de Acucar,-22.938409000000000,-43.151797000000002, , ,0.000000000000000,0.000000000000000,0.000000000000000,0, , , , ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Sudeste,61,0.142789653975000,0.202960919694000,0.182057828228000,0.229972409585000,0.202960919694000,0.128178746962000,0.229972409585000,0.124389894210000
62,Canal,-22.937418999999998,-42.487813000000003, , ,0.000000000000000,0.000000000000000,0.000000000000000,0, , , , ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Sudeste,62,0.214259811569000,0.304548454309000,0.000000000000000,0.000000000000000,0.304548454309000,0.192335742869000,0.000000000000000,0.000000000000000
63,Praia Seca,-22.936126000000002,-42.361598000000001, , ,0.000000000000000,0.000000000000000,0.000000000000000,0, , , , ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,31.937734603900001,0.000000000000000,19.483137130700001,0.000000000000000,0.000028673491277,0.000000000000000,0.000025001873274,0.000000000000000,Sudeste,63,0.403930385676000,0.574145817201000,0.602514663298000,0.761086465097000,0.574174490692000,0.362616442937000,0.761086465097000,0.411664447265000
64,Caravelas,-22.814850000000000,-41.953901999999999, , ,0.000000000000000,0.000000000000000,0.000000000000000,0, , , , ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Sudeste,64,0.210779491165000,0.299601534065000,0.140700847116000,0.177730961404000,0.299601534065000,0.189211545170000,0.177730961404000,0.096132990591200
65,Tucuns,-22.799863999999999,-41.929282000000001, , ,0.000000000000000,0.000000000000000,0.000000000000000,0, , , , ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Sudeste,65,0.233490819220000,0.331883368926000,0.149187915853000,0.188451684961000,0.331883368926000,0.209598943633000,0.188451684961000,0.101931728238000
66,Praia Brava,-22.754252000000001,-41.872608999999997, , ,0.000000000000000,0.000000000000000,0.000000000000000,0, , , , ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Sudeste,66,0.232173518180000,0.330010959944000,0.203321133871000,0.256831862333000,0.330010959944000,0.208416435013000,0.256831862333000,0.138917917341000
67,Marataizes,-21.044882999999999,-40.827455999999998, , ,0.000000000000000,0.000000000000000,0.000000000000000,0, , , , ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,40625.462858200000483,0.000000000000000,26224.303659400000470,0.000000000000000,0.036473277435900,0.000000000000000,0.033652522815000,0.000000000000000,Sudeste,67,0.408651600438000,0.580856542127000,0.338908835713000,0.428103983977000,0.617329819563000,0.389870931081000,0.428103983977000,0.231557382791000
68,Ponta do Ubu,-20.793246000000000,-40.579551000000002, , ,0.000000000000000,0.000000000000000,0.000000000000000,0, , , , ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,231139.487779999995837,0.000000000000000,136226.097425000014482,0.000000000000000,0.207515535112000,0.000000000000000,0.174813101279000,0.000000000000000,Sudeste,68,0.255702474497000,0.363454969931000,0.159138054223000,0.201020533655000,0.570970505043000,0.360592985089000,0.201020533655000,0.108730099234000
69,Ponta dos Castelhanos,-20.755085000000001,-40.560755000000000, , ,0.000000000000000,0.000000000000000,0.000000000000000,0, , , , ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,200635.737346999987494,0.000000000000000,121944.960384000005433,0.000000000000000,0.180129465536000,0.000000000000000,0.156486731346000,0.000000000000000,Sudeste,69,0.310105392375000,0.440783165211000,0.540388448199000,0.682609667236000,0.620912630747000,0.392133633915000,0.682609667236000,0.369217091943000
70,Maimba,-20.707021999999998,-40.514367999999997, , ,0.000000000000000,0.000000000000000,0.000000000000000,0, , , , ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,185531.819450000009965,0.000000000000000,112398.223301000005449,0.000000000000000,0.166569265872000,0.000000000000000,0.144235813585000,0.000000000000000,Sudeste,70,0.296268347344000,0.421115217940000,0.510831314167000,0.645273588915000,0.587684483812000,0.371148597759000,0.645273588915000,0.349022361450000
71,Praia do Morro,-20.659787999999999,-40.493842999999998, , ,0.000000000000000,0.000000000000000,0.000000000000000,0, , , , ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,216533.159025000000838,664.554407119999951,131082.552274999994552,409.145898819000024,0.194402067756000,0.040185032851600,0.168212610652000,0.036971830669000,Sudeste,71,0.314716709289000,0.447337681563000,0.334195430239000,0.422150088863000,0.641739749319000,0.405286875265000,0.462335121715000,0.250072680386000
72,Ponta de Bororo,-20.614518000000000,-40.415382000000001, , ,0.000000000000000,0.000000000000000,0.000000000000000,0, , , , ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,31386.975377999999182,0.000000000000000,18898.643495600001188,0.000000000000000,0.028179023210900,0.000000000000000,0.024251817690500,0.000000000000000,Sudeste,72,0.272044743516000,0.386683837413000,0.474973625178000,0.599978754745000,0.414862860624000,0.262004142060000,0.599978754745000,0.324522815435000
73,Tropical,-20.559543999999999,-40.391810000000000, , ,0.000000000000000,0.000000000000000,0.000000000000000,0, , , , ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,3266.160120009999901,0.000000000000000,2006.763154980000081,0.000000000000000,0.002932337401870,0.000000000000000,0.002575192986410,0.000000000000000,Sudeste,73,0.235725981529000,0.335060424023000,0.218113009695000,0.275516712957000,0.337992761425000,0.213457293686000,0.275516712957000,0.149024375749000
74,Dunas de Ule,-20.542100000000001,-40.379860999999998, , ,0.000000000000000,0.000000000000000,0.000000000000000,0, , , , ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,385.635803222999982,0.000000000000000,214.314521789999986,0.000000000000000,0.000346221326494,0.000000000000000,0.000275020623151,0.000000000000000,Sudeste,74,0.208533650681000,0.296409301033000,0.203860472916000,0.257513146411000,0.296755522359000,0.187414163611000,0.257513146411000,0.139286417434000
75,Guarapari - Ule,-20.541319000000001,-40.378385999999999, , ,0.000000000000000,0.000000000000000,0.000000000000000,0, , , , ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,385.635803222999982,0.000000000000000,214.314521789999986,0.000000000000000,0.000346221326494,0.000000000000000,0.000275020623151,0.000000000000000,Sudeste,75,0.208533650681000,0.296409301033000,0.203860472916000,0.257513146411000,0.296755522359000,0.187414163611000,0.257513146411000,0.139286417434000
76,Ponta da Fruta,-20.516836999999999,-40.358133000000002, , ,0.000000000000000,0.000000000000000,0.000000000000000,0, , , , ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,61.840126037600001,0.000000000000000,38.966278076199998,0.000000000000000,0.000055519664638,0.000000000000000,0.000050003751444,0.000000000000000,Sudeste,76,0.204122388514000,0.290139142085000,0.170927214822000,0.215912404530000,0.290194661750000,0.183270691591000,0.215912404530000,0.116784970887000
77,Coral Dois,-20.448948000000001,-40.330300000000001, , ,0.000000000000000,0.000000000000000,0.000000000000000,0, , , , ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,4009.572689059999902,0.000000000000000,2435.392292019999786,0.000000000000000,0.003599768391510,0.000000000000000,0.003125234352650,0.000000000000000,Sudeste,77,0.206700621505000,0.293803837142000,0.107889733647000,0.136284510575000,0.297403605534000,0.187823456639000,0.136284510575000,0.073714998609900
78,Ponta da Belina,-20.445827000000001,-40.329245000000000, , ,0.000000000000000,0.000000000000000,0.000000000000000,0, , , , ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,4009.572689059999902,0.000000000000000,2435.392292019999786,0.000000000000000,0.003599768391510,0.000000000000000,0.003125234352650,0.000000000000000,Sudeste,78,0.196100589633000,0.278736973699000,0.107889733647000,0.136284510575000,0.282336742091000,0.178308069737000,0.136284510575000,0.073714998609900
79,Coral Um,-20.437659000000000,-40.326006999999997, , ,0.000000000000000,0.000000000000000,0.000000000000000,0, , , , ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,4009.572689059999902,0.000000000000000,2435.392292019999786,0.000000000000000,0.003599768391510,0.000000000000000,0.003125234352650,0.000000000000000,Sudeste,79,0.193096637760000,0.274467162702000,0.297194692191000,0.375411374202000,0.278066931094000,0.175611496307000,0.375411374202000,0.203056450147000
80,"Barrao, Brazil",-20.427381000000000,-40.320982000000001, , ,0.000000000000000,0.000000000000000,0.000000000000000,0, , , , ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,4009.572689059999902,1751.638187410000000,2435.392292019999786,1071.572647089999919,0.003599768391510,0.105920053123000,0.003125234352650,0.096830990050600,Sudeste,80,0.175322923489000,0.249203641891000,0.437545358448000,0.552699992989000,0.252803410283000,0.159656471831000,0.658620046112000,0.356241333507000
81,Barrinha,-20.422540999999999,-40.321933999999999, , ,0.000000000000000,0.000000000000000,0.000000000000000,0, , , , ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,4224.746671679999963,3342.731449129999874,2571.774259570000140,2045.729549409999890,0.003792950199500,0.202132092810000,0.003300247475370,0.184859158344000,Sudeste,81,0.168780659359000,0.239904481147000,0.490617921439000,0.619740368636000,0.243697431346000,0.153905645653000,0.821872461446000,0.444543015911000
82,Praia de Camburi,-20.279677000000000,-40.248994000000003, , ,0.000000000000000,0.000000000000000,0.000000000000000,0, , , , ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,420340.445416999980807,0.000000000000000,256690.341802999988431,0.000000000000000,0.377378929484000,0.000000000000000,0.329399693357000,0.000000000000000,Sudeste,82,0.204471836473000,0.290635846694000,0.169067361451000,0.213563068798000,0.668014776178000,0.421880710296000,0.213563068798000,0.115514237481000
83,Velzyland,-20.244838999999999,-40.216205000000002, , ,0.000000000000000,0.000000000000000,0.000000000000000,0, , , , ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,133114.212300999992294,0.000000000000000,81829.178693800000474,0.000000000000000,0.119509077666000,0.000000000000000,0.105007871274000,0.000000000000000,Sudeste,83,0.184657548693000,0.262471858905000,0.357197005953000,0.451205295347000,0.381980936571000,0.241237760880000,0.451205295347000,0.244052662911000
84,Ponta da Cacao,-20.219573000000000,-40.196268000000003, , ,0.000000000000000,0.000000000000000,0.000000000000000,0, , , , ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,2208.239009859999896,0.000000000000000,1032.606227870000112,0.000000000000000,0.001982542680990,0.000000000000000,0.001325099232130,0.000000000000000,Sudeste,84,0.311441333491000,0.442682069158000,0.540388448199000,0.682609667236000,0.444664611839000,0.280825258626000,0.682609667236000,0.369217091943000
85,"Manguinhos, Brazil",-20.199344000000000,-40.190266999999999, , ,0.000000000000000,0.000000000000000,0.000000000000000,0, , , , ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Sudeste,85,0.385970214149000,0.548617266429000,0.553340972622000,0.698971079876000,0.548617266429000,0.346475931814000,0.698971079876000,0.378066824792000
86,Praia da Baleia,-20.171105000000001,-40.184866000000000, , ,0.000000000000000,0.000000000000000,0.000000000000000,0, , , , ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Sudeste,86,0.344539194043000,0.489727299892000,0.306628610139000,0.387328141877000,0.489727299892000,0.309284327978000,0.387328141877000,0.209502116708000
87,Jacaraipe - Solemar,-20.109774999999999,-40.171481000000000, , ,0.000000000000000,0.000000000000000,0.000000000000000,0, , , , ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,10165.350301700000273,0.000000000000000,6273.570405960000244,0.000000000000000,0.009126385663130,0.000000000000000,0.008050603514970,0.000000000000000,Sudeste,87,0.287549887721000,0.408722817411000,0.206214805221000,0.260487099678000,0.417849203074000,0.263890148655000,0.260487099678000,0.140895000537000
88,Xa,-20.107229000000000,-40.171174999999998, , ,0.000000000000000,0.000000000000000,0.000000000000000,0, , , , ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,11052.220220600000175,0.000000000000000,6838.581418990000202,0.000000000000000,0.009922611732350,0.000000000000000,0.008775657886430,0.000000000000000,Sudeste,88,0.287549887721000,0.408722817411000,0.206214805221000,0.260487099678000,0.418645429143000,0.264393000436000,0.260487099678000,0.140895000537000
89,Nova Almeida,-20.058461999999999,-40.183000999999997, , ,0.000000000000000,0.000000000000000,0.000000000000000,0, , , , ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,29496.539604199999303,0.000000000000000,18625.880165099999431,0.000000000000000,0.026481802217000,0.000000000000000,0.023901792220900,0.000000000000000,Sudeste,89,0.301238963519000,0.428180441520000,0.455675518081000,0.575601707997000,0.454662243737000,0.287139202863000,0.575601707997000,0.311337502155000
90,Praia Grande,-20.047100000000000,-40.182743000000002, , ,0.000000000000000,0.000000000000000,0.000000000000000,0, , , , ,0.000000000000000,0, , , , ,0.000000000000000,0.000000000000000,29496.539604199999303,1071.414358140000104,18625.880165099999431,642.943513869999947,0.026481802217000,0.064787503804500,0.023901792220900,0.058098587308800,Sudeste,90,0.324188260663000,0.460800525154000,0.541244030852000,0.683690424962000,0.487282327371000,0.307740220302000,0.748477928767000,0.404844609603000
