OID_,Join_Count,TARGET_FID,id,region,zone,name,lat,long,quality,frequency,direction,type,experience,numerical_direction,numerical_frequency,numerical_experience,numerical_quality,BUFF_DIST,ORIG_FID,CD_MUN,NM_MUN,SIGLA,AREA_KM2,F1970,F1980,F1991,F2000,F2010,pop_change,Shape_Length,Shape_Area
415,1,415,415,Sudeste,Rio De Janeiro Norte,Backdoor,-22.938421000000002,-42.472313000000000,3,3,Right,Reef-rocky,Experienced surfers,1.000000000000000,3.000000000000000,0.000000000000000,3.000000000000000,1000.000000000000000,416,3305505,Saquarema,RJ,352.129999999999995,24378.000000000000000,28200.000000000000000,37888.000000000000000,52461.000000000000000,74234.000000000000000,21773.000000000000000,6283.185307179585834,3141592.653589793015271
416,1,416,416,Sudeste,Rio De Janeiro Norte,Saquarema - Itauna Beach,-22.938317999999999,-42.479990000000001,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,1000.000000000000000,417,3305505,Saquarema,RJ,352.129999999999995,24378.000000000000000,28200.000000000000000,37888.000000000000000,52461.000000000000000,74234.000000000000000,21773.000000000000000,6283.185307179585834,3141592.653589793015271
417,1,417,417,Sudeste,Rio De Janeiro Norte,Saquarema - Praia da Vila,-22.936169000000000,-42.495224000000000,3.5,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,1000.000000000000000,418,3305505,Saquarema,RJ,352.129999999999995,24378.000000000000000,28200.000000000000000,37888.000000000000000,52461.000000000000000,74234.000000000000000,21773.000000000000000,6283.185307179585834,3141592.653589793015271
418,2,418,418,Sudeste,Rio De Janeiro Norte,Praia do Foguete - Cabo Frio,-22.929735999999998,-42.037751999999998,3,3,Right and left,Sand-bar,NA,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,1000.000000000000000,419,3300258,Arraial do Cabo,RJ,152.105999999999995,0.000000000000000,0.000000000000000,19866.000000000000000,23877.000000000000000,27715.000000000000000,31618.500000000000000,6283.185307179585834,3141592.653589793015271
419,1,419,419,Sudeste,Rio De Janeiro City,Flamengo,-22.928832000000000,-43.170261000000004,3.5,1,Left,Point-break,Experienced surfers,1.000000000000000,1.000000000000000,0.000000000000000,3.500000000000000,1000.000000000000000,420,3304557,Rio de Janeiro,RJ,1200.328999999999951,4251918.000000000000000,5090723.000000000000000,5480768.000000000000000,5857904.000000000000000,6320446.000000000000000,462542.000000000000000,6283.185307179585834,3141592.653589793015271
420,1,420,420,Sudeste,Rio De Janeiro City,prainha de adão e eva,-22.927765000000001,-43.123311999999999,3.5,1,Right and left,Beach-break,All surfers,2.000000000000000,1.000000000000000,1.000000000000000,3.500000000000000,1000.000000000000000,421,3303302,Niterói,RJ,133.757000000000005,324246.000000000000000,397135.000000000000000,436155.000000000000000,459451.000000000000000,487562.000000000000000,28111.000000000000000,6283.185307179585834,3141592.653589793015271
421,1,421,421,Sudeste,Rio De Janeiro City,Itapuca,-22.906618000000002,-43.119706999999998,3.5,2,Right and left,Reef-rocky,All surfers,2.000000000000000,2.000000000000000,1.000000000000000,3.500000000000000,1000.000000000000000,422,3303302,Niterói,RJ,133.757000000000005,324246.000000000000000,397135.000000000000000,436155.000000000000000,459451.000000000000000,487562.000000000000000,28111.000000000000000,6283.185307179585834,3141592.653589793015271
422,1,422,422,Sudeste,Rio De Janeiro Norte,Praia Brava - Cabo Frio,-22.884557000000001,-41.998072000000001,3.5,2,Right and left,Beach-break,All surfers,2.000000000000000,2.000000000000000,1.000000000000000,3.500000000000000,1000.000000000000000,423,3300704,Cabo Frio,RJ,413.449000000000012,44379.000000000000000,70961.000000000000000,84915.000000000000000,126828.000000000000000,186227.000000000000000,59399.000000000000000,6283.185307179585834,3141592.653589793015271
423,1,423,423,Sudeste,Rio De Janeiro Norte,Praia do Forte - Cabo Frio,-22.884167000000001,-42.013055999999999,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,1000.000000000000000,424,3300704,Cabo Frio,RJ,413.449000000000012,44379.000000000000000,70961.000000000000000,84915.000000000000000,126828.000000000000000,186227.000000000000000,59399.000000000000000,6283.185307179585834,3141592.653589793015271
424,1,424,424,Sudeste,Rio De Janeiro Norte,Dunas do Peró - Cabo Frio -RJ,-22.842631000000001,-41.981335000000001,NA,NA,NA,NA,NA,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1000.000000000000000,425,3300704,Cabo Frio,RJ,413.449000000000012,44379.000000000000000,70961.000000000000000,84915.000000000000000,126828.000000000000000,186227.000000000000000,59399.000000000000000,6283.185307179585834,3141592.653589793015271
425,1,425,425,Sudeste,Rio De Janeiro Norte,Geriba,-22.779070000000001,-41.910524000000002,3.5,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,1000.000000000000000,426,3300233,Armação dos Búzios,RJ,70.977000000000004,0.000000000000000,0.000000000000000,0.000000000000000,18204.000000000000000,27560.000000000000000,9356.000000000000000,6283.185307179585834,3141592.653589793015271
426,2,426,426,Sudeste,Rio De Janeiro Norte,Laje da Rasa,-22.726395000000000,-41.971463999999997,3,1,NA,Reef-rocky,Experienced surfers,1.000000000000000,1.000000000000000,0.000000000000000,3.000000000000000,1000.000000000000000,427,3300233,Armação dos Búzios,RJ,70.977000000000004,0.000000000000000,0.000000000000000,0.000000000000000,18204.000000000000000,27560.000000000000000,34377.500000000000000,6283.185307179585834,3141592.653589793015271
427,1,427,427,Sudeste,Rio De Janeiro Norte,praia de unamar,-22.609524000000000,-41.997760999999997,2,2,Right and left,Beach-break,Beginners wave,2.000000000000000,2.000000000000000,0.000000000000000,2.000000000000000,1000.000000000000000,428,3300704,Cabo Frio,RJ,413.449000000000012,44379.000000000000000,70961.000000000000000,84915.000000000000000,126828.000000000000000,186227.000000000000000,59399.000000000000000,6283.185307179585834,3141592.653589793015271
428,1,428,428,Sudeste,Rio De Janeiro Norte,Costazul,-22.525117999999999,-41.920347999999997,3.5,4,Right and left,Beach-break,Experienced surfers,2.000000000000000,4.000000000000000,0.000000000000000,3.500000000000000,1000.000000000000000,429,3304524,Rio das Ostras,RJ,228.044000000000011,0.000000000000000,0.000000000000000,0.000000000000000,36419.000000000000000,105676.000000000000000,69257.000000000000000,6283.185307179585834,3141592.653589793015271
429,1,429,429,Sudeste,Rio De Janeiro Norte,Pecado,-22.410544999999999,-41.808256999999998,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,1000.000000000000000,430,3302403,Macaé,RJ,1216.989000000000033,65318.000000000000000,75863.000000000000000,100895.000000000000000,132461.000000000000000,206728.000000000000000,74267.000000000000000,6283.185307179585834,3141592.653589793015271
430,1,430,430,Sudeste,Rio De Janeiro Norte,Cavaleiros,-22.405111000000002,-41.798358999999998,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,1000.000000000000000,431,3302403,Macaé,RJ,1216.989000000000033,65318.000000000000000,75863.000000000000000,100895.000000000000000,132461.000000000000000,206728.000000000000000,74267.000000000000000,6283.185307179585834,3141592.653589793015271
431,1,431,431,Sudeste,Rio De Janeiro Norte,Grussaí,-21.690031000000001,-41.022263000000002,3,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,1000.000000000000000,432,3305000,São João da Barra,RJ,452.396000000000015,55619.000000000000000,54588.000000000000000,59561.000000000000000,27682.000000000000000,32747.000000000000000,5065.000000000000000,6283.185307179585834,3141592.653589793015271
432,1,432,432,Sudeste,Esperito Santo,Setiba Pina,-20.635263999999999,-40.425728999999997,3.5,3,Right and left,Beach-break,Experienced surfers,2.000000000000000,3.000000000000000,0.000000000000000,3.500000000000000,1000.000000000000000,433,3202405,Guarapari,ES,589.825000000000045,24105.000000000000000,38500.000000000000000,61719.000000000000000,88400.000000000000000,105286.000000000000000,16886.000000000000000,6283.185307179585834,3141592.653589793015271
433,1,433,433,Sudeste,Esperito Santo,Barra Sol,-20.384262000000000,-40.310088000000000,3.5,2,Right and left,Sand-bar,Experienced surfers,2.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,1000.000000000000000,434,3205200,Vila Velha,ES,210.224999999999994,123742.000000000000000,203401.000000000000000,265586.000000000000000,345965.000000000000000,414586.000000000000000,68621.000000000000000,6283.185307179585834,3141592.653589793015271
434,1,434,434,Sudeste,Esperito Santo,Secret,-20.379057000000000,-40.307132000000003,3,2,Right and left,Sand-bar,All surfers,2.000000000000000,2.000000000000000,1.000000000000000,3.000000000000000,1000.000000000000000,435,3205200,Vila Velha,ES,210.224999999999994,123742.000000000000000,203401.000000000000000,265586.000000000000000,345965.000000000000000,414586.000000000000000,68621.000000000000000,6283.185307179585834,3141592.653589793015271
435,1,435,435,Sudeste,Esperito Santo,Coral do Céu,-20.378699999999998,-40.286881000000001,3.5,2,Left,Reef-rocky,Pros or kamikaze only...,1.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,1000.000000000000000,436,3205200,Vila Velha,ES,210.224999999999994,123742.000000000000000,203401.000000000000000,265586.000000000000000,345965.000000000000000,414586.000000000000000,68621.000000000000000,6283.185307179585834,3141592.653589793015271
436,1,436,436,Sudeste,Esperito Santo,Pompeia,-20.356919000000001,-40.289633000000002,3.5,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,1000.000000000000000,437,3205200,Vila Velha,ES,210.224999999999994,123742.000000000000000,203401.000000000000000,265586.000000000000000,345965.000000000000000,414586.000000000000000,68621.000000000000000,6283.185307179585834,3141592.653589793015271
437,1,437,437,Sudeste,Esperito Santo,D2,-20.348965000000000,-40.270665000000001,3.5,3,Right,Reef-rocky,Experienced surfers,1.000000000000000,3.000000000000000,0.000000000000000,3.500000000000000,1000.000000000000000,438,3205200,Vila Velha,ES,210.224999999999994,123742.000000000000000,203401.000000000000000,265586.000000000000000,345965.000000000000000,414586.000000000000000,68621.000000000000000,6283.185307179585834,3141592.653589793015271
438,2,438,438,Sudeste,Esperito Santo,Canal de Vitória,-20.317523999999999,-40.288539000000000,3,1,Left,Sand-bar,All surfers,1.000000000000000,1.000000000000000,1.000000000000000,3.000000000000000,1000.000000000000000,439,3205200,Vila Velha,ES,210.224999999999994,123742.000000000000000,203401.000000000000000,265586.000000000000000,345965.000000000000000,414586.000000000000000,52059.000000000000000,6283.185307179585834,3141592.653589793015271
439,1,439,439,Sudeste,Esperito Santo,Praia de Camburi,-20.275804000000001,-40.270986999999998,3,1,Right and left,Beach-break,All surfers,2.000000000000000,1.000000000000000,1.000000000000000,3.000000000000000,1000.000000000000000,440,3205309,Vitória,ES,97.123000000000005,133019.000000000000000,207736.000000000000000,258777.000000000000000,292304.000000000000000,327801.000000000000000,35497.000000000000000,6283.185307179585834,3141592.653589793015271
440,2,440,440,Sudeste,Esperito Santo,Prainha de Carapebus,-20.236550000000001,-40.215024999999997,3.5,2,Right,Point-break,Experienced surfers,1.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,1000.000000000000000,441,3205002,Serra,ES,547.630999999999972,17286.000000000000000,82568.000000000000000,222158.000000000000000,321181.000000000000000,409267.000000000000000,61791.500000000000000,6283.185307179585834,3141592.653589793015271
441,1,441,441,Sudeste,Esperito Santo,Barrote-Jacaraipe,-20.151101000000001,-40.183461000000001,3,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,1000.000000000000000,442,3205002,Serra,ES,547.630999999999972,17286.000000000000000,82568.000000000000000,222158.000000000000000,321181.000000000000000,409267.000000000000000,88086.000000000000000,6283.185307179585834,3141592.653589793015271
442,1,442,442,Sudeste,Esperito Santo,Jacaraípe- Solemar,-20.135649999999998,-40.180627999999999,3,3,Right and left,Sand-bar,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,1000.000000000000000,443,3205002,Serra,ES,547.630999999999972,17286.000000000000000,82568.000000000000000,222158.000000000000000,321181.000000000000000,409267.000000000000000,88086.000000000000000,6283.185307179585834,3141592.653589793015271
443,1,443,443,Sudeste,Esperito Santo,Regencia,-19.659238999999999,-39.841576000000003,3.5,4,Right and left,Beach-break,Experienced surfers,2.000000000000000,4.000000000000000,0.000000000000000,3.500000000000000,1000.000000000000000,444,3203205,Linhares,ES,3496.262999999999920,92329.000000000000000,123163.000000000000000,119690.000000000000000,112617.000000000000000,141306.000000000000000,28689.000000000000000,6283.185307179585834,3141592.653589793015271
444,1,444,444,Sudeste,Esperito Santo,Guriri,-18.739377999999999,-39.746389000000001,3,2,Right and left,Beach-break,All surfers,2.000000000000000,2.000000000000000,1.000000000000000,3.000000000000000,1000.000000000000000,445,3204906,São Mateus,ES,2346.048999999999978,41150.000000000000000,55080.000000000000000,73903.000000000000000,90460.000000000000000,109028.000000000000000,18568.000000000000000,6283.185307179585834,3141592.653589793015271
445,0,445,445,Nordeste,Bahia Sul,Backdoor,-14.840603000000000,-39.001465000000003,3.5,2,Right,Point-break,Experienced surfers,1.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,1000.000000000000000,446,,,,,,,,,,0.000000000000000,6283.185307179585834,3141592.653589793015271
446,1,446,446,Nordeste,Bahia Sul,Itacarezinho,-14.370585000000000,-39.006014000000000,3,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.000000000000000,1000.000000000000000,447,2914901,Itacaré,BA,726.264999999999986,14104.000000000000000,13207.000000000000000,18431.000000000000000,18120.000000000000000,24318.000000000000000,6198.000000000000000,6283.185307179585834,3141592.653589793015271
447,1,447,447,Nordeste,Bahia Sul,Engenhoca,-14.352541000000000,-39.000950000000003,NA,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,1.000000000000000,1000.000000000000000,448,2914901,Itacaré,BA,726.264999999999986,14104.000000000000000,13207.000000000000000,18431.000000000000000,18120.000000000000000,24318.000000000000000,6198.000000000000000,6283.185307179585834,3141592.653589793015271
448,1,448,448,Nordeste,Bahia Sul,Jeribucaçu,-14.344391999999999,-39.001379000000000,3,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.000000000000000,1000.000000000000000,449,2914901,Itacaré,BA,726.264999999999986,14104.000000000000000,13207.000000000000000,18431.000000000000000,18120.000000000000000,24318.000000000000000,6198.000000000000000,6283.185307179585834,3141592.653589793015271
449,1,449,449,Nordeste,Bahia Sul,Prainha,-14.297738000000001,-38.981037000000001,3.5,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,1000.000000000000000,450,2914901,Itacaré,BA,726.264999999999986,14104.000000000000000,13207.000000000000000,18431.000000000000000,18120.000000000000000,24318.000000000000000,6198.000000000000000,6283.185307179585834,3141592.653589793015271
450,1,450,450,Nordeste,Bahia Sul,Tiririca,-14.286009999999999,-38.982925000000002,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,1000.000000000000000,451,2914901,Itacaré,BA,726.264999999999986,14104.000000000000000,13207.000000000000000,18431.000000000000000,18120.000000000000000,24318.000000000000000,6198.000000000000000,6283.185307179585834,3141592.653589793015271
451,1,451,451,Nordeste,Bahia Sul,Praia da Resende,-14.283889000000000,-38.985069000000003,3,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.000000000000000,1000.000000000000000,452,2914901,Itacaré,BA,726.264999999999986,14104.000000000000000,13207.000000000000000,18431.000000000000000,18120.000000000000000,24318.000000000000000,6198.000000000000000,6283.185307179585834,3141592.653589793015271
452,1,452,452,Nordeste,Bahia Sul,Boca da Barra,-14.265879999999999,-38.986702000000001,3.5,4,Right,Rivermouth,Experienced surfers,1.000000000000000,4.000000000000000,0.000000000000000,3.500000000000000,1000.000000000000000,453,2914901,Itacaré,BA,726.264999999999986,14104.000000000000000,13207.000000000000000,18431.000000000000000,18120.000000000000000,24318.000000000000000,6198.000000000000000,6283.185307179585834,3141592.653589793015271
453,1,453,453,Nordeste,Bahia Sul,Pontal,-14.263551000000000,-38.993568000000003,3,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.000000000000000,1000.000000000000000,454,2914901,Itacaré,BA,726.264999999999986,14104.000000000000000,13207.000000000000000,18431.000000000000000,18120.000000000000000,24318.000000000000000,6198.000000000000000,6283.185307179585834,3141592.653589793015271
454,1,454,454,Nordeste,Bahia Sul,Praia dos Algodoes,-14.077500000000001,-38.954444000000002,3,3,Right and left,Reef-coral,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,1000.000000000000000,455,2920700,Maraú,BA,848.884999999999991,11875.000000000000000,14298.000000000000000,17496.000000000000000,19621.000000000000000,19101.000000000000000,0.000000000000000,6283.185307179585834,3141592.653589793015271
455,1,455,455,Nordeste,Bahia Sul,Saquaira,-14.041088999999999,-38.948078000000002,3.5,4,Right and left,Beach-break,Experienced surfers,2.000000000000000,4.000000000000000,0.000000000000000,3.500000000000000,1000.000000000000000,456,2920700,Maraú,BA,848.884999999999991,11875.000000000000000,14298.000000000000000,17496.000000000000000,19621.000000000000000,19101.000000000000000,0.000000000000000,6283.185307179585834,3141592.653589793015271
456,1,456,456,Nordeste,Bahia Sul,Taipu de Fora,-13.942398000000001,-38.926620000000000,3,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.000000000000000,1000.000000000000000,457,2920700,Maraú,BA,848.884999999999991,11875.000000000000000,14298.000000000000000,17496.000000000000000,19621.000000000000000,19101.000000000000000,0.000000000000000,6283.185307179585834,3141592.653589793015271
457,1,457,457,Nordeste,Bahia Sul,Pedra do Moleque,-13.377011000000000,-38.912630000000000,3.5,3,Right,Reef-coral,Experienced surfers,1.000000000000000,3.000000000000000,0.000000000000000,3.500000000000000,1000.000000000000000,458,2905404,Cairu,BA,448.846000000000004,9144.000000000000000,11048.000000000000000,15217.000000000000000,11410.000000000000000,15374.000000000000000,3964.000000000000000,6283.185307179585834,3141592.653589793015271
458,1,458,458,Nordeste,Bahia Norte,Farol da Barra,-13.009994000000001,-38.533602000000002,3.5,2,Left,breakwater/jetty,Experienced surfers,1.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,1000.000000000000000,459,2927408,Salvador,BA,693.452999999999975,1007195.000000000000000,1502013.000000000000000,2075273.000000000000000,2443107.000000000000000,2675656.000000000000000,232549.000000000000000,6283.185307179585834,3141592.653589793015271
459,1,459,459,Nordeste,Bahia Norte,Barravento,-13.009764000000001,-38.526971000000003,3.5,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,1000.000000000000000,460,2927408,Salvador,BA,693.452999999999975,1007195.000000000000000,1502013.000000000000000,2075273.000000000000000,2443107.000000000000000,2675656.000000000000000,232549.000000000000000,6283.185307179585834,3141592.653589793015271
460,1,460,460,Nordeste,Bahia Norte,Espanhol,-13.006230000000000,-38.533397999999998,3.5,2,Right and left,Point-break,Experienced surfers,2.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,1000.000000000000000,461,2927408,Salvador,BA,693.452999999999975,1007195.000000000000000,1502013.000000000000000,2075273.000000000000000,2443107.000000000000000,2675656.000000000000000,232549.000000000000000,6283.185307179585834,3141592.653589793015271
461,1,461,461,Nordeste,Bahia Norte,Corsário,-12.976457000000000,-38.423394999999999,3,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.000000000000000,1000.000000000000000,462,2927408,Salvador,BA,693.452999999999975,1007195.000000000000000,1502013.000000000000000,2075273.000000000000000,2443107.000000000000000,2675656.000000000000000,232549.000000000000000,6283.185307179585834,3141592.653589793015271
462,1,462,462,Nordeste,Bahia Norte,Jaguaribe,-12.955755000000000,-38.385007000000002,3.5,3,Right and left,Beach-break,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.500000000000000,1000.000000000000000,463,2927408,Salvador,BA,693.452999999999975,1007195.000000000000000,1502013.000000000000000,2075273.000000000000000,2443107.000000000000000,2675656.000000000000000,232549.000000000000000,6283.185307179585834,3141592.653589793015271
463,1,463,463,Nordeste,Bahia Norte,Stella Maris,-12.936097999999999,-38.323714000000002,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,1000.000000000000000,464,2927408,Salvador,BA,693.452999999999975,1007195.000000000000000,1502013.000000000000000,2075273.000000000000000,2443107.000000000000000,2675656.000000000000000,232549.000000000000000,6283.185307179585834,3141592.653589793015271
464,1,464,464,Nordeste,Bahia Norte,Praia do forte,-12.734415000000000,-38.144444999999997,3.5,4,Right and left,Reef-coral,Experienced surfers,2.000000000000000,4.000000000000000,0.000000000000000,3.500000000000000,1000.000000000000000,465,2905701,Camaçari,BA,785.421000000000049,33273.000000000000000,89164.000000000000000,113639.000000000000000,161727.000000000000000,242970.000000000000000,81243.000000000000000,6283.185307179585834,3141592.653589793015271
465,1,465,465,Nordeste,Bahia Norte,Scar Reef,-12.674941000000000,-38.085174000000002,3.5,2,Right and left,Reef-coral,Experienced surfers,2.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,1000.000000000000000,466,2905701,Camaçari,BA,785.421000000000049,33273.000000000000000,89164.000000000000000,113639.000000000000000,161727.000000000000000,242970.000000000000000,81243.000000000000000,6283.185307179585834,3141592.653589793015271
466,1,466,466,Nordeste,Bahia Norte,Casinha,-12.556333000000000,-37.988351999999999,3.5,3,Right,Reef-coral,Experienced surfers,1.000000000000000,3.000000000000000,0.000000000000000,3.500000000000000,1000.000000000000000,467,2921005,Mata de São João,BA,605.168000000000006,27188.000000000000000,32661.000000000000000,30535.000000000000000,32568.000000000000000,40183.000000000000000,7615.000000000000000,6283.185307179585834,3141592.653589793015271
467,1,467,467,Nordeste,Sergipe Alagoas,Aracaju,-10.987674000000000,-37.041145999999998,3,3,Right and left,NA,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,1000.000000000000000,468,2800308,Aracaju,SE,182.163000000000011,183670.000000000000000,293119.000000000000000,402341.000000000000000,461534.000000000000000,571149.000000000000000,109615.000000000000000,6283.185307179585834,3141592.653589793015271
468,1,468,468,Nordeste,Sergipe Alagoas,Praia Do Francês,-9.772375000000000,-35.845170000000003,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,1000.000000000000000,469,2704708,Marechal Deodoro,AL,340.980000000000018,14724.000000000000000,22695.000000000000000,24810.000000000000000,35866.000000000000000,45977.000000000000000,10111.000000000000000,6283.185307179585834,3141592.653589793015271
469,0,469,469,Nordeste,Sergipe Alagoas,Pedra Virada,-9.678906000000000,-35.702514000000001,3.5,2,Left,Reef-rocky,Experienced surfers,1.000000000000000,2.000000000000000,0.000000000000000,3.500000000000000,1000.000000000000000,470,,,,,,,,,,0.000000000000000,6283.185307179585834,3141592.653589793015271
470,1,470,470,Nordeste,Sergipe Alagoas,Cruz das Almas,-9.631199000000001,-35.696071000000003,3.5,4,Right and left,Sand-bar,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,1000.000000000000000,471,2704302,Maceió,AL,509.319999999999993,263670.000000000000000,399300.000000000000000,629041.000000000000000,797759.000000000000000,932748.000000000000000,134989.000000000000000,6283.185307179585834,3141592.653589793015271
471,1,471,471,Nordeste,Sergipe Alagoas,Riacho Doce,-9.568049999999999,-35.646794000000000,3,3,Right and left,Rivermouth,All surfers,2.000000000000000,3.000000000000000,1.000000000000000,3.000000000000000,1000.000000000000000,472,2704302,Maceió,AL,509.319999999999993,263670.000000000000000,399300.000000000000000,629041.000000000000000,797759.000000000000000,932748.000000000000000,134989.000000000000000,6283.185307179585834,3141592.653589793015271
472,1,472,472,Nordeste,Sergipe Alagoas,New Orleans,-9.526289999999999,-35.583022000000000,3,NA,Right and left,Beach-break,All surfers,2.000000000000000,1.000000000000000,1.000000000000000,3.000000000000000,1000.000000000000000,473,2704302,Maceió,AL,509.319999999999993,263670.000000000000000,399300.000000000000000,629041.000000000000000,797759.000000000000000,932748.000000000000000,134989.000000000000000,6283.185307179585834,3141592.653589793015271
473,1,473,473,Nordeste,Sergipe Alagoas,Praia do Morro,-9.327169000000000,-35.438530999999998,3.5,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.500000000000000,1000.000000000000000,474,2706505,Passo de Camaragibe,AL,251.289999999999992,7598.000000000000000,11326.000000000000000,14091.000000000000000,13755.000000000000000,14763.000000000000000,1008.000000000000000,6283.185307179585834,3141592.653589793015271
474,1,474,474,Nordeste,Paraiba and Pernambucco,Maracaipe,-8.525427000000001,-35.006261000000002,4,4,Right and left,Beach-break,Experienced surfers,2.000000000000000,4.000000000000000,0.000000000000000,4.000000000000000,1000.000000000000000,475,2607208,Ipojuca,PE,521.801000000000045,35851.000000000000000,39452.000000000000000,45424.000000000000000,59281.000000000000000,80637.000000000000000,21356.000000000000000,6283.185307179585834,3141592.653589793015271
475,1,475,475,Nordeste,Paraiba and Pernambucco,Borete,-8.499622000000000,-35.003127999999997,3,4,Right and left,Beach-break,All surfers,2.000000000000000,4.000000000000000,1.000000000000000,3.000000000000000,1000.000000000000000,476,2607208,Ipojuca,PE,521.801000000000045,35851.000000000000000,39452.000000000000000,45424.000000000000000,59281.000000000000000,80637.000000000000000,21356.000000000000000,6283.185307179585834,3141592.653589793015271
476,1,476,476,Nordeste,Paraiba and Pernambucco,cupe,-8.466621000000000,-34.989438000000000,4,3,Right and left,Beach-break,Experienced surfers,2.000000000000000,3.000000000000000,0.000000000000000,4.000000000000000,1000.000000000000000,477,2607208,Ipojuca,PE,521.801000000000045,35851.000000000000000,39452.000000000000000,45424.000000000000000,59281.000000000000000,80637.000000000000000,21356.000000000000000,6283.185307179585834,3141592.653589793015271
477,1,477,477,Nordeste,Paraiba and Pernambucco,Enseada dos Corais,-8.312229000000000,-34.946179000000001,3.5,4,Right and left,Beach-break,Experienced surfers,2.000000000000000,4.000000000000000,0.000000000000000,3.500000000000000,1000.000000000000000,478,2602902,Cabo de Santo Agostinho,PE,445.343000000000018,75829.000000000000000,104155.000000000000000,127036.000000000000000,152977.000000000000000,185025.000000000000000,32048.000000000000000,6283.185307179585834,3141592.653589793015271
478,1,478,478,Nordeste,Paraiba and Pernambucco,Tambaba,-7.361306000000000,-34.798406000000000,3,NA,Right and left,Beach-break,All surfers,2.000000000000000,1.000000000000000,1.000000000000000,3.000000000000000,1000.000000000000000,479,2504603,Conde,PB,171.266999999999996,4911.000000000000000,6379.000000000000000,10391.000000000000000,16413.000000000000000,21400.000000000000000,4987.000000000000000,6283.185307179585834,3141592.653589793015271
479,1,479,479,Nordeste,Paraiba and Pernambucco,Mar do Macaco,-7.045016000000000,-34.841422999999999,2,3,Right and left,Beach-break,Beginners wave,2.000000000000000,3.000000000000000,0.000000000000000,2.000000000000000,1000.000000000000000,480,2503209,Cabedelo,PB,29.873000000000001,15830.000000000000000,18973.000000000000000,29052.000000000000000,42832.000000000000000,57944.000000000000000,15112.000000000000000,6283.185307179585834,3141592.653589793015271
480,1,480,480,Nordeste,Paraiba and Pernambucco,Dique de Cabedelo,-6.963415000000000,-34.842559999999999,3,2,Left,Beach-break,All surfers,1.000000000000000,2.000000000000000,1.000000000000000,3.000000000000000,1000.000000000000000,481,2503209,Cabedelo,PB,29.873000000000001,15830.000000000000000,18973.000000000000000,29052.000000000000000,42832.000000000000000,57944.000000000000000,15112.000000000000000,6283.185307179585834,3141592.653589793015271
