OID_,id,region,zone,name,lat,long,quality,frequency,direction,type,experience,numerical_direction,numerical_frequency,numerical_experience,numerical_quality,state,sci_10km,sci_5km,sci_1km,sci_wo_climate,nm_regiao,sum_10km,hab_10km,normalized_carbon,normalized_cp,climate_added,climate_index
165,164,Nordeste,NA,Afogados,-6.24435,-35.036464,NA,NA,NA,NA,NA,1,1,1,1,Rio Grande do Norte,0.5605162233,0.5923268864,0.5251768783,0.5158901049,Nordeste,60179.2202988,0.444978794944,0.0540285142,0.6324919372,0.6865204514,0.4335677453
166,165,Nordeste,NA,Sororoca,-6.238074,-35.035608,NA,NA,NA,NA,NA,1,1,1,1,Rio Grande do Norte,0.5549163074,0.6135373009,0.5694155117,0.5144324334,Nordeste,46184.6426125,0.439387743025,0.041464273,0.6245448276,0.6660091006,0.4206139285
167,166,Nordeste,NA,Abacateiro,-6.233891,-35.036747,NA,NA,NA,NA,NA,1,1,1,1,Rio Grande do Norte,0.5517764828,0.5910313758,0.5881831674,0.511625703,Nordeste,41559.2620106,0.439387743025,0.0373116363,0.6245448276,0.6618564639,0.4179913565
483,482,Nordeste,Rio Grande Do Norte,Pipa,-6.227699,-35.044627,4,4,Right and left,Beach-break,All surfers,2,4,1,4,Rio Grande do Norte,0.7536494352,0.7889714982,0.7941985547,0.764581829,Nordeste,49500.2546577,0.433820924131,0.044441008,0.6166321627,0.6610731707,0.4174966725
484,483,Nordeste,Rio Grande Do Norte,Lajão,-6.225929,-35.050244,3.5,2,Right,Point-break,Experienced surfers,1,2,0,3.5,Rio Grande do Norte,0.5686704697,0.6064455889,0.5467059502,0.5300861686,Nordeste,61442.25450709999,0.433820924131,0.0551624582,0.6166321627,0.6717946209,0.4242677381
485,484,Nordeste,Rio Grande Do Norte,Madeiro,-6.221044,-35.067995,3.5,3,Right and left,Beach-break,All surfers,2,3,1,3.5,Rio Grande do Norte,0.7319237377,0.7239967943,0.575559286,0.7327141615,Nordeste,101198.382404,0.413294591772,0.0908552523,0.5874560764,0.6783113287,0.4283833246
486,485,Nordeste,Rio Grande Do Norte,Cacimbinhas,-6.21153,-35.0775,3.5,3,Right and left,Beach-break,All surfers,2,3,1,3.5,Rio Grande do Norte,0.7332167228,0.6826945845,0.5709696802,0.7283105317,Nordeste,140659.557255,0.404019049295,0.1262832395,0.5742718396,0.7005550791,0.4424312276
168,167,Nordeste,NA,Tibau do Sul,-6.180279,-35.089709,NA,NA,NA,NA,NA,1,1,1,1,Rio Grande do Norte,0.5417084506,0.4018134482,0.2944684252,0.4704873117,Nordeste,205057.286304,0.410261117171,0.1840991036,0.5831443019,0.7672434055,0.4845478277
487,486,Nordeste,Rio Grande Do Norte,Tabatinga,-6.068866,-35.097198,3,NA,Right and left,NA,NA,2,1,1,3,Rio Grande do Norte,0.6107314475,0.5998248272,0.557107293,0.5424223173,Nordeste,88886.6486092,0.521267523991,0.0798018574,0.7409285786,0.820730436,0.518327231
169,168,Nordeste,NA,Tabatinga,-6.049479,-35.108238,NA,NA,NA,NA,NA,1,1,1,1,Rio Grande do Norte,0.491599816,0.4533307766,0.4010975428,0.4004712161,Nordeste,44581.3908386,0.530539792046,0.040024884,0.7541081612,0.7941330452,0.5015298134
170,169,Nordeste,NA,Xoxoline,-6.0058,-35.105259,NA,NA,NA,NA,NA,1,1,1,1,Rio Grande do Norte,0.4854851865,0.5378110625,0.4279519955,0.4184565227,Nordeste,5715.60255241,0.488461327818,0.005131431,0.6942979193,0.6994293503,0.4417202806
171,170,Nordeste,NA,Pirangi Reef,-5.980259,-35.107796,NA,NA,NA,NA,NA,1,1,1,1,Rio Grande do Norte,0.45912022,0.5153043305,0.4348748786,0.4149308373,Nordeste,5715.60255241,0.411849921807,0.005131431,0.5854026255,0.5905340565,0.3729481312
172,171,Nordeste,NA,Cotovelo,-5.949906,-35.151975,NA,NA,NA,NA,NA,1,1,1,1,Rio Grande do Norte,0.4477326693,0.4112272503,0.2149346767,0.4319118005,Nordeste,5715.60255241,0.330678206069,0.005131431,0.470025317,0.475156748,0.3000823056
488,487,Nordeste,Rio Grande Do Norte,Ponta negra,-5.879271,-35.17127,3,3,Right and left,Beach-break,All surfers,2,3,1,3,Rio Grande do Norte,0.6526021871,0.4471940809,0.269409585,0.7547962728,Nordeste,0,0.161778393072,0,0.2299514727,0.2299514727,0.1452244304
173,172,Nordeste,NA,Miami,-5.794834,-35.181664,NA,NA,NA,NA,NA,1,1,1,1,Rio Grande do Norte,0.4370157113,0.3311478306,0.2809514647,0.3566740176,Nordeste,401311.551319,0.241447748031,0.3602949116,0.3431933288,0.7034882404,0.4442836475
174,173,Nordeste,NA,Areia Preta,-5.792249,-35.184387,NA,NA,NA,NA,NA,1,1,1,1,Rio Grande do Norte,0.431807963,0.3401828374,0.2582687143,0.343992221,Nordeste,413809.370436,0.249564902074,0.3715153727,0.3547310347,0.7262464074,0.4586564271
175,174,Nordeste,NA,Praia dos Artistas,-5.781239,-35.19205,NA,NA,NA,NA,NA,1,1,1,1,Rio Grande do Norte,0.422087537,0.341259782,0.1378911262,0.3115755351,Nordeste,437800.300352,0.28702241186,0.3930542742,0.4079730615,0.8010273357,0.5058838599
176,175,Nordeste,NA,Genipabu,-5.694407,-35.201922,NA,NA,NA,NA,NA,1,1,1,1,Rio Grande do Norte,0.4196461793,0.4799287752,0.356137917,0.2494327033,Nordeste,285301.905785,0.536879138721,0.2561422032,0.7631188954,1.0192610986,0.6437080432
489,488,Nordeste,Rio Grande Do Norte,Genipabu,-5.687221,-35.21101,3,3,Right and left,Beach-break,All surfers,2,3,1,3,Rio Grande do Norte,0.5663227343,0.6570643571,0.711554,0.4271523676,Nordeste,273539.483608,0.559688342933,0.2455819768,0.795539851,1.0411218278,0.6575140515
177,176,Nordeste,NA,Touros Area,-5.197434,-35.45793,NA,NA,NA,NA,NA,1,1,1,1,Rio Grande do Norte,0.3698444143,0.2707694152,0.1907886825,0.4541588039,Nordeste,43.1974449158,0.023059660712,3.87824e-5,0.032776954,0.03281573639999999,0.0207245754
178,177,Nordeste,NA,Urca da Concei&ccedil;&atilde;o,-5.069617,-35.800231,NA,NA,NA,NA,NA,1,1,1,1,Rio Grande do Norte,0.2027673665,0.1912184872,0.2090003405,0.2108829795,Nordeste,0,0.111685035879,0,0.1587488786,0.1587488786,0.1002568725
179,178,Nordeste,NA,Cocoa das Lavadeiras,-5.066515,-35.862005,NA,NA,NA,NA,NA,1,1,1,1,Rio Grande do Norte,0.2075949221,0.2137955191,0.1678483261,0.2376870191,Nordeste,0,0.0577406467807,0,0.0820724357,0.0820724357,0.0518323392
490,489,Nordeste,Ceara,Morro Branco,-4.150763,-38.109727,3,NA,Right and left,Beach-break,All surfers,2,1,1,3,Ceará,0.5348611902,0.514730026,0.331746013,0.5553209609,Nordeste,19865.0389194,0.284518731003,0.0178347033,0.4044143347,0.422249038,0.2666687685
491,490,Nordeste,Ceara,Iguape Meio,-3.941302,-38.292251,NA,NA,NA,Beach-break,All surfers,1,1,1,1,Ceará,0.4634185743,0.5565331385,0.5796227279,0.4197019312,Nordeste,13917.8418121,0.408255347929,0.0124953482,0.5802933057,0.5927886539,0.3743720083
545,544,Nordeste,Ceara,Prainha,-3.899172,-38.346806,3.5,3,Right and left,Beach-break,All surfers,2,3,1,3.5,Ceará,0.6238433284,0.6305052294,0.6984510738,0.6490890655,Nordeste,88835.659626,0.286784814556,0.0797560799,0.4076353412,0.4873914211,0.3078090377
492,491,Nordeste,Fernando Do Noronha,Cacimba do Padre,-3.848947,-32.439537,4,2,Left,Beach-break,Experienced surfers,1,2,0,4,Pernambuco,0.6369295195,0.7813479199,0.3829755268,0.7974329658,Nordeste,0,0,0,0,0,0
546,545,Nordeste,Fernando Do Noronha,Laje do Bode,-3.847468,-32.434612,3.5,2,Left,Reef-coral,Experienced surfers,1,2,0,3.5,Pernambuco,0.6170221891,0.7716604893,0.2685847955,0.7725090754,Nordeste,0,0,0,0,0,0
493,492,Nordeste,Fernando Do Noronha,Boldró,-3.845457,-32.431694,4,3,Right and left,Reef-coral,Pros or kamikaze only...,2,3,0,4,Pernambuco,0.7204907964,0.8707761813,0.3552799523,0.9020513182,Nordeste,0,0,0,0,0,0
494,493,Nordeste,Fernando Do Noronha,Conceição,-3.841122,-32.418498,3,NA,Right and left,Beach-break,All surfers,2,1,1,3,Pernambuco,0.7615693654,0.9427885023,0.3258428171,0.9534815064,Nordeste,0,0,0,0,0,0
495,494,Nordeste,Fernando Do Noronha,Meio,-3.839607,-32.413289,3,NA,Right and left,NA,All surfers,2,1,1,3,Pernambuco,0.7615472852,0.9487791931,0.2645689988,0.9534538621,Nordeste,0,0,0,0,0,0
496,495,Nordeste,Fernando Do Noronha,Cachorro,-3.838906,-32.411127,3,2,Right,Beach-break,All surfers,1,2,1,3,Pernambuco,0.678992761,0.8707556275,0.2202482005,0.8500959597,Nordeste,0,0,0,0,0,0
497,496,Nordeste,Fernando Do Noronha,Biboca,-3.835106,-32.403349,3.5,NA,Right,Reef-coral,Experienced surfers,1,1,0,3.5,Pernambuco,0.6163339868,0.8157213331,0.2475557396,0.7716474492,Nordeste,0,0,0,0,0,0
498,497,Nordeste,Fernando Do Noronha,Abras,-3.827602,-32.400581,4,2,Left,Reef-rocky,Experienced surfers,1,2,0,4,Pernambuco,0.6348997517,0.797282395,0.329335667,0.7948917055,Nordeste,0,0,0,0,0,0
180,179,Nordeste,NA,Baia das Ratas,-3.813,-32.393,NA,NA,NA,NA,NA,1,1,1,1,Pernambuco,0.5588050051,0.4353750624,0.4684351531,0.6996214163,Nordeste,0,0,0,0,0,0
499,498,Nordeste,Ceara,Futuro,-3.726691,-38.457009,3.5,4,Right and left,Beach-break,All surfers,2,4,1,3.5,Ceará,0.6929464175,0.4001586553,0.2853595385,0.7623841755,Nordeste,167825.108236,0.167309880667,0.1506722952,0.2378139177,0.3884862129,0.2453460652
181,180,Nordeste,NA,Volta da Jurema,-3.724294,-38.496072,NA,NA,NA,NA,NA,1,1,1,1,Ceará,0.3856705413,0.2752302851,0.2641958563,0.3980718281,Nordeste,167825.108236,0.114312011422,0.1506722952,0.1624828562,0.3131551514,0.1977711992
182,181,Nordeste,NA,Portao,-3.719326,-38.510655,NA,NA,NA,NA,NA,1,1,1,1,Ceará,0.3733048288,0.2458752528,0.2778698296,0.3886090997,Nordeste,150885.183428,0.109371231494,0.1354637404,0.1554600418,0.2909237822,0.1837311154
500,499,Nordeste,Ceara,Iracema (ponte metalica),-3.718212,-38.518002,3.5,3,Right and left,Reef-rocky,Experienced surfers,2,3,0,3.5,Ceará,0.4625927565,0.3105115646,0.2163266134,0.5039190019,Nordeste,146775.886089,0.102815419341,0.1317744399,0.146141624,0.2779160639,0.1755161714
501,500,Nordeste,Ceara,Leste-Oeste,-3.71408,-38.54049,3,3,Right and left,Beach-break,All surfers,2,3,1,3,Ceará,0.5651277603,0.2570802076,0.1588236147,0.592793478,Nordeste,297483.765087,0.110261416444,0.2670789976,0.1567253489,0.4238043465,0.267651014
502,501,Nordeste,Ceara,Titanzinho,-3.707351,-38.467813,3.5,NA,Right and left,Reef-rocky,Experienced surfers,2,1,0,3.5,Ceará,0.3914495771,0.3279411359,0.0644302352,0.3973314629,Nordeste,167825.108236,0.135036706741,0.1506722952,0.1919408952,0.3426131904,0.2163752415
183,182,Nordeste,NA,Barra do Ceara,-3.692659,-38.584716,NA,NA,NA,NA,NA,1,1,1,1,Ceará,0.1997567052,0.1381286612,0.182810058,0.1307469521,Nordeste,254345.366884,0.149471086482,0.2283496231,0.2124578926,0.4408075157,0.2783892604
503,502,Nordeste,Ceara,Icarai,-3.670278,-38.669444,3.5,3,Right and left,Beach-break,Experienced surfers,2,3,0,3.5,Ceará,0.4005853311,0.3289031096,0.244994327,0.3395913208,Nordeste,252901.180485,0.261058321703,0.2270530419,0.3710677576,0.5981207995,0.3777394918
504,503,Nordeste,Ceara,Pico das Almas,-3.605083,-38.761997,3,2,Right and left,Beach-break,Experienced surfers,2,2,0,3,Ceará,0.3870649604,0.4154537778,0.3496158999,0.3972461238,Nordeste,0,0.226996931793,0,0.3226529685,0.3226529685,0.2037694868
184,183,Nordeste,NA,Praia do Pecem,-3.54617,-38.806919,NA,NA,NA,NA,NA,1,1,1,1,Ceará,0.2970311598,0.3003696842,0.1112176438,0.2554504245,Nordeste,5366.58295822,0.299154940119,0.0048180834,0.4252182121,0.4300362955,0.2715867629
505,504,Nordeste,Ceara,Taiba,-3.505663,-38.90527,3,3,Right and left,Point-break,All surfers,2,3,1,3,Ceará,0.478156589,0.4538796493,0.4133898498,0.5192134651,Nordeste,5366.58295822,0.203024618427,0.0048180834,0.288578772,0.2933968554,0.1852929695
185,184,Nordeste,NA,Tabinha,-3.500935,-38.911282,NA,NA,NA,NA,NA,1,1,1,1,Ceará,0.3087054957,0.301826989,0.2137680848,0.3145549536,Nordeste,4036.9950695000002,0.18439265871,0.003624388,0.262095343,0.265719731,0.1678136528
186,185,Nordeste,NA,Pedra do Meio,-3.410858,-39.040807,NA,NA,NA,NA,NA,1,1,1,1,Ceará,0.3477799731,0.368971376,0.0824488724,0.3290569064,Nordeste,15241.7899933,0.26675288015,0.0136839803,0.3791619912,0.3928459715,0.2480994437
506,505,Nordeste,Ceara,Paracuru,-3.406714,-39.032621,3.5,NA,Right and left,Reef-coral,Experienced surfers,2,1,0,3.5,Ceará,0.444998407,0.4413071076,0.275820092,0.4469530582,Nordeste,15241.7899933,0.276681423831,0.0136839803,0.3932744026,0.4069583829,0.2570120499
187,186,Nordeste,NA,Havaizinho,-3.403507,-39.022171,NA,NA,NA,NA,NA,1,1,1,1,Ceará,0.3426972463,0.3183093403,0.2180988314,0.3092630392,Nordeste,15241.7899933,0.301651315716,0.0136839803,0.4287665552,0.4424505355,0.2794268994
188,187,Nordeste,NA,Curral,-3.403353,-39.025868,NA,NA,NA,NA,NA,1,1,1,1,Ceará,0.3427211982,0.319723396,0.2371145183,0.3092930268,Nordeste,15241.7899933,0.301651315716,0.0136839803,0.4287665552,0.4424505355,0.2794268994
189,188,Nordeste,NA,Outside,-3.398539,-39.013306,NA,NA,NA,NA,NA,1,1,1,1,Ceará,0.3359058891,0.2886312279,0.1189694029,0.3005945492,Nordeste,15241.7899933,0.302081989511,0.0136839803,0.429378714,0.4430626943,0.2798135045
507,506,Nordeste,Ceara,Jericoacoara,-2.787089,-40.512611,3,3,Right and left,Beach-break,Beginners wave,2,3,0,3,Ceará,0.4529988182,0.4380195538,0.4905487997,0.4618980659,Nordeste,35351.9159756,0.251172629917,0.0317387212,0.3570162558,0.388754977,0.2455158015
190,189,Nordeste,NA,Atins,-2.555789,-42.727836,NA,NA,NA,NA,NA,1,1,1,1,Maranhão,0.4535273346,0.4378696017,0.4664992807,0.3081200705,Nordeste,226542.229876,0.531720433679,0.2033881467,0.7557863227,0.9591744694,0.6057607041
191,190,Nordeste,NA,Ponta d'Areia,-2.497384,-44.311779,NA,NA,NA,NA,NA,1,1,1,1,Maranhão,0.314675359,0.3137428849,0.2300301356,0.1722245115,Nordeste,168584.041725,0.469725080066,0.1513536608,0.6676662556,0.8190199164,0.517246963
192,191,Nordeste,NA,S&atilde;o Marcos,-2.485445,-44.2979,NA,NA,NA,NA,NA,1,1,1,1,Maranhão,0.2812060533,0.2649369175,0.21893492,0.1317680043,Nordeste,159568.994574,0.471659441259,0.1432600099,0.6704157526,0.8136757625,0.5138718956
193,192,Nordeste,NA,Calhau,-2.480673,-44.24968,NA,NA,NA,NA,NA,1,1,1,1,Maranhão,0.2209155748,0.1574529993,0.1701335595,0.0622050136,Nordeste,98393.6613598,0.494915326507,0.0883371919,0.7034716197,0.7918088116,0.500061958
547,546,Nordeste,Maranhao,Caolho,-2.478724,-44.240185,3.5,NA,Right and left,Beach-break,All surfers,2,1,1,3.5,Maranhão,0.4040329989,0.3168771747,0.298283046,0.2955775361,Nordeste,98878.7803402,0.483928343517,0.0887727286,0.6878547448,0.7766274734,0.4904742778
194,193,Nordeste,NA,Olho D'Agu,-2.477097,-44.230155,NA,NA,NA,NA,NA,1,1,1,1,Maranhão,0.2310626076,0.1436608305,0.1132262067,0.0736451181,Nordeste,110153.359304,0.490771896978,0.0988949726,0.6975821575,0.7964771301,0.5030102057
195,194,Nordeste,NA,Ponta do Farol,-2.456442,-44.173348,NA,NA,NA,NA,NA,1,1,1,1,Maranhão,0.391643379,0.3492974031,0.4559755159,0.2187568525,Nordeste,315587.165005,0.506359615963,0.2833321128,0.719738509,1.0030706218,0.6334830477
508,507,Nordeste,Maranhao,Travosa,-2.358991,-43.243904,3.5,NA,Right and left,Beach-break,All surfers,2,1,1,3.5,Pará,0.65816829,0.6017556641,0.588996546,0.6765026599,Nordeste,277414.900902,0.208108304983,0.2490613013,0.2958047135,0.5448660148,0.3441067619
509,508,Norte,Para,marahu,-1.073422,-48.403187,3.5,2,Right and left,Sand-bar,All surfers,2,2,1,3.5,Pará,0.3736841755,0.3939422751,0.470389055,0.4400342284,Norte,114436.583931,0,0.1027404239,0,0.1027404239,0.0648850793
510,509,Norte,Para,Camaraçu,-0.868831,-46.430798,5,4,Right and left,Beach-break,Experienced surfers,2,4,0,5,Pará,0.7341134349,0.7887739303,1,0.5755946101,Norte,514652.081786,0.56754208013,0.4620513058,0.8067031368,1.2687544426,0.8012740216
511,510,Norte,Para,Araruna,-0.688517,-48.483267,3,3,Right and left,Sand-bar,All surfers,2,3,1,3,Pará,0.8587455745,1,0.8595697949,0.8043981166,Norte,1113841.85119,0,1,0,1,0.6315438155
548,547,Norte,Para,Atalaia (salinas),-0.596981,-47.293623,3,3,Right and left,Beach-break,All surfers,2,3,1,3,Pará,0.7938388697,0.7254769681,0.6852407402,0.565175273,Norte,881247.951258,0.557368695376,0.7911787031,0.7922427088,1.5834214119,1
549,548,Norte,Para,Algodoal,-0.577838,-47.579901,3,2,Right,Beach-break,All surfers,1,2,1,3,Pará,0.5552751972,0.5009693894,0.6467421254,0.3558604966,Norte,492935.592741,0.570421636703,0.4425543826,0.8107961325,1.2533505151,0.7915457665
